Starting power measurement at 1ms intervals...
Number of GPUs: 1
Number of GPUs: 1
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.323340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 797 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.330317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 7977 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.323340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 797 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.331317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 7978 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.323340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 797 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.332317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 7979 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.323340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 797 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.333317 , CPU Power: 0.000000 W , Interval: 1000 us ,Call: 7980 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.323340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 797 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.334318 , CPU Power: 155.647995 W , Interval: 1000 us ,Call: 7981 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.323340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 797 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.335317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 7982 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.323340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 797 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.336317 , CPU Power: 98.304001 W , Interval: 1000 us ,Call: 7983 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.337317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 7984 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.338317 , CPU Power: 57.344002 W , Interval: 1000 us ,Call: 7985 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.339317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 7986 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.340318 , CPU Power: 106.496002 W , Interval: 1000 us ,Call: 7987 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.341317 , CPU Power: 0.000000 W , Interval: 999 us ,Call: 7988 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.342317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 7989 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.343317 , CPU Power: 131.203201 W , Interval: 999 us ,Call: 7990 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.344318 , CPU Power: 0.000000 W , Interval: 1000 us ,Call: 7991 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.345317 , CPU Power: 106.602600 W , Interval: 999 us ,Call: 7992 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.333340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 798 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.346317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 7993 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.347317 , CPU Power: 131.203201 W , Interval: 999 us ,Call: 7994 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.348317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 7995 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.349317 , CPU Power: 0.000000 W , Interval: 1000 us ,Call: 7996 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.350318 , CPU Power: 172.031998 W , Interval: 1000 us ,Call: 7997 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.351317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 7998 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.352317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 7999 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.353318 , CPU Power: 0.000000 W , Interval: 1000 us ,Call: 8000 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.354318 , CPU Power: 98.304001 W , Interval: 1000 us ,Call: 8001 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.355318 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8002 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.343341 , GPU Power: 59.998001 W , Interval: 10000 us ,Call: 799 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.356318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8003 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.356318 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8004 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.358318 , CPU Power: 131.072006 W , Interval: 1000 us ,Call: 8005 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.359317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8006 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.360317 , CPU Power: 0.000000 W , Interval: 999 us ,Call: 8007 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.361317 , CPU Power: 106.496002 W , Interval: 1000 us ,Call: 8008 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.362318 , CPU Power: 90.112000 W , Interval: 1000 us ,Call: 8009 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.363313 , CPU Power: 65.865326 W , Interval: 995 us ,Call: 8010 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.364318 , CPU Power: 81.593628 W , Interval: 1004 us ,Call: 8011 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.365318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8012 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.353340 , GPU Power: 59.998001 W , Interval: 9999 us ,Call: 800 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.366318 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8013 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.367317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8014 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.368317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8015 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.369318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8016 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.370318 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8017 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.371317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8018 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.372318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8019 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.373317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8020 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.374318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8021 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.375317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8022 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.376317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8023 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.363346 , GPU Power: 59.998001 W , Interval: 10005 us ,Call: 801 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.377317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8024 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.373340 , GPU Power: 59.804005 W , Interval: 9994 us ,Call: 802 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.378317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8025 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.373340 , GPU Power: 59.804005 W , Interval: 9994 us ,Call: 802 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.379317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8026 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.373340 , GPU Power: 59.804005 W , Interval: 9994 us ,Call: 802 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.380317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8027 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.373340 , GPU Power: 59.804005 W , Interval: 9994 us ,Call: 802 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.381317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8028 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.373340 , GPU Power: 59.804005 W , Interval: 9994 us ,Call: 802 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.382317 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 8029 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.373340 , GPU Power: 59.804005 W , Interval: 9994 us ,Call: 802 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.383317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8030 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.373340 , GPU Power: 59.804005 W , Interval: 9994 us ,Call: 802 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.384317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8031 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.373340 , GPU Power: 59.804005 W , Interval: 9994 us ,Call: 802 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.385317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8032 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.373340 , GPU Power: 59.804005 W , Interval: 9994 us ,Call: 802 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.386317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8033 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.387317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8034 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.388317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8035 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.389317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8036 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.390317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8037 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.391317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8038 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.392317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8039 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.393317 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 8040 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.394317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8041 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.395317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8042 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.383342 , GPU Power: 59.804005 W , Interval: 10001 us ,Call: 803 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.396318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8043 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.397317 , CPU Power: 65.601601 W , Interval: 999 us ,Call: 8044 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.398318 , CPU Power: 90.112000 W , Interval: 1000 us ,Call: 8045 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.399317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8046 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.400317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8047 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.401317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8048 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.402317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8049 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.403317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8050 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.404317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8051 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.405317 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 8052 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.393341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 804 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.406317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8053 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.407318 , CPU Power: 65.536003 W , Interval: 1000 us ,Call: 8054 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.408317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8055 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.409317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8056 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.410317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8057 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.411317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8058 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.412317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8059 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.413317 , CPU Power: 90.112000 W , Interval: 1000 us ,Call: 8060 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.414318 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8061 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.415317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8062 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.403341 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 805 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.416317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8063 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.417317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8064 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.418317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8065 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.419317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8066 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.420317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 8067 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.421317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8068 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.422317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8069 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.423317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 8070 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.424317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 8071 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:32.425317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 8072 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:32.413340 , GPU Power: 59.804005 W , Interval: 9999 us ,Call: 806 , 
